epoch,train_loss,valid_loss,dice,time
0,0.2920988202095032,0.180897518992424,0.953008657261746,00:31
1,0.2397940307855606,0.167907252907753,0.9561295338425856,00:32
2,0.20260222256183624,0.15209610760211945,0.9578092768354336,00:32
3,0.15426655113697052,0.1422189474105835,0.959452072020199,00:32
4,0.1423281580209732,0.14340247213840485,0.9584194051984106,00:32
5,0.1320468783378601,0.1420360654592514,0.9593395047475617,00:32
